Order_ID,Product_ID,Customer_ID,Employee_ID,Date,Quantity,Unit_Price,Discount
O002481,P0025,C00884,E025,2022-12-12,2,73274,0.0
O002482,P0023,C00933,E042,2024-06-16,3,104796,0.13
O002483,P0020,C00578,E012,2022-04-13,1,40283,0.01
O002484,P0072,C01399,E026,2023-10-03,5,21430,0.23
O002485,P0111,C00018,E037,2023-11-12,3,20646,0.04
O002486,P0037,C00770,E009,2022-01-18,5,28382,0.18
O002487,P0047,C00717,E047,2023-01-25,1,109229,0.19
O002488,P0084,C00003,E052,2024-08-11,2,96804,0.17
O002489,P0077,C00708,E009,2024-03-08,5,68084,0.21
O002490,P0100,C00200,E015,2024-09-19,4,18551,0.04
O002491,P0025,C00869,E060,2023-01-03,5,45813,0.13
O002492,P0050,C00629,E049,2024-08-04,2,30788,0.21
O002493,P0034,C00154,E057,2024-01-31,2,6361,0.04
O002494,P0062,C00111,E028,2022-05-07,3,83511,0.04
O002495,P0030,C01142,E032,2022-10-12,1,24804,0.15
O002496,P0008,C00908,E047,2024-01-09,1,59521,0.11
O002497,P0076,C00046,E027,2022-08-22,2,19578,0.22
O002498,P0068,C01332,E058,2022-04-20,3,44869,0.07
O002499,P0111,C00325,E053,2024-06-18,1,32076,0.18
O002500,P0111,C00585,E003,2022-09-13,1,19343,0.0
O002501,P0047,C00831,E032,2023-08-01,4,51308,0.11
O002502,P0101,C00632,E040,2022-03-08,3,61040,0.15
O002503,P0100,C00713,E024,2022-10-19,4,113559,0.04
O002504,P0032,C00515,E031,2024-05-11,1,20938,0.21
O002505,P0033,C00946,E028,2022-01-03,1,8783,0.14
O002506,P0099,C00243,E052,2024-03-13,5,19074,0.01
O002507,P0004,C00845,E036,2022-08-24,1,61894,0.1
O002508,P0098,C00185,E032,2022-06-15,4,70669,0.01
O002509,P0002,C01059,E007,2024-04-11,3,61688,0.03
O002510,P0076,C00063,E056,2024-01-08,1,47920,0.18
O002511,P0060,C00173,E013,2023-06-05,1,56554,0.11
O002512,P0032,C00111,E030,2023-12-31,2,46534,0.02
O002513,P0007,C00590,E024,2024-09-20,5,39116,0.12
O002514,P0026,C00821,E012,2022-04-27,2,6249,0.0
O002515,P0056,C00373,E023,2023-06-29,5,91652,0.09
O002516,P0055,C01441,E028,2023-09-03,3,68034,0.01
O002517,P0016,C01150,E001,2022-12-08,2,90955,0.2
O002518,P0100,C00411,E039,2023-02-17,2,110817,0.2
O002519,P0057,C00521,E054,2023-03-24,4,60253,0.21
O002520,P0011,C00724,E038,2022-03-07,5,34529,0.21
O002521,P0090,C00973,E002,2022-02-02,1,37865,0.1
O002522,P0055,C00206,E020,2024-09-15,3,85160,0.15
O002523,P0097,C00139,E051,2022-04-30,1,61580,0.15
O002524,P0086,C00958,E008,2024-07-24,3,7895,0.0
O002525,P0084,C00538,E038,2022-08-30,5,103699,0.24
O002526,P0009,C01465,E037,2024-02-15,3,78257,0.0
O002527,P0032,C01368,E046,2022-03-09,3,105820,0.04
O002528,P0033,C01251,E039,2023-05-29,1,108884,0.15
O002529,P0083,C01225,E053,2023-05-24,4,105672,0.15
O002530,P0064,C01309,E015,2023-10-26,1,29039,0.12
O002531,P0057,C01404,E008,2024-04-13,4,53098,0.15
O002532,P0096,C00600,E007,2023-02-25,4,16051,0.04
O002533,P0063,C00588,E004,2023-05-12,4,77844,0.07
O002534,P0030,C00357,E049,2022-11-27,4,26988,0.05
O002535,P0089,C01056,E043,2023-08-29,5,40893,0.15
O002536,P0117,C00234,E040,2023-04-02,1,11781,0.18
O002537,P0117,C00541,E011,2024-06-23,4,114164,0.25
O002538,P0085,C00286,E002,2022-08-08,4,9682,0.13
O002539,P0105,C01108,E055,2022-06-25,1,14668,0.1
O002540,P0108,C00325,E043,2023-11-13,1,85683,0.2
O002541,P0081,C00532,E007,2024-05-20,5,107750,0.02
O002542,P0048,C01402,E045,2024-02-08,5,77915,0.13
O002543,P0065,C01198,E029,2024-07-11,2,17674,0.02
O002544,P0057,C00046,E047,2024-05-06,5,69014,0.16
O002545,P0038,C01355,E033,2022-02-01,1,74646,0.23
O002546,P0115,C00533,E020,2023-07-02,2,24065,0.19
O002547,P0058,C00730,E034,2023-06-10,2,77853,0.25
O002548,P0065,C00766,E029,2024-08-12,1,73660,0.04
O002549,P0104,C00053,E017,2023-07-08,1,57891,0.12
O002550,P0061,C01366,E006,2024-04-28,2,113378,0.05
O002551,P0073,C00175,E020,2023-09-02,4,14993,0.19
O002552,P0086,C00173,E060,2022-06-11,5,119783,0.12
O002553,P0105,C01210,E018,2024-03-21,2,81630,0.17
O002554,P0072,C01034,E010,2023-04-20,4,78837,0.24
O002555,P0086,C00978,E043,2023-10-13,1,38013,0.01
O002556,P0046,C00470,E046,2022-05-01,3,106608,0.02
O002557,P0075,C00868,E008,2022-12-30,4,8769,0.12
O002558,P0071,C01316,E016,2022-07-01,4,40239,0.17
O002559,P0104,C01416,E036,2023-07-26,2,46687,0.18
O002560,P0046,C00220,E050,2024-08-11,4,79157,0.2
O002561,P0104,C01349,E043,2023-10-19,4,26819,0.07
O002562,P0006,C01239,E060,2023-03-08,3,112456,0.15
O002563,P0050,C01120,E016,2024-01-08,3,83190,0.11
O002564,P0035,C00928,E033,2022-11-16,2,11488,0.11
O002565,P0020,C01149,E022,2022-04-15,4,21656,0.04
O002566,P0120,C00729,E038,2024-02-18,2,111202,0.16
O002567,P0036,C01112,E035,2022-05-09,1,68867,0.24
O002568,P0102,C00455,E018,2023-07-02,4,72822,0.17
O002569,P0030,C01258,E003,2024-06-20,4,21017,0.25
O002570,P0051,C00983,E010,2024-02-10,5,61349,0.15
O002571,P0009,C00871,E002,2023-10-01,1,14689,0.07
O002572,P0028,C00232,E038,2024-07-06,2,49890,0.17
O002573,P0077,C01311,E053,2022-06-17,2,96681,0.1
O002574,P0030,C00437,E031,2024-01-07,4,3055,0.09
O002575,P0032,C00090,E059,2022-09-18,3,75914,0.13
O002576,P0052,C00681,E050,2024-04-29,1,24702,0.09
O002577,P0036,C00619,E032,2022-05-29,3,19327,0.15
O002578,P0055,C00652,E042,2022-02-02,2,94359,0.07
O002579,P0004,C01162,E027,2023-02-16,1,64609,0.19
O002580,P0062,C00134,E050,2023-06-13,2,94775,0.06
O002581,P0069,C01174,E049,2023-07-14,1,74657,0.14
O002582,P0117,C01494,E001,2024-06-06,4,63519,0.21
O002583,P0019,C00199,E018,2022-03-23,4,38503,0.1
O002584,P0109,C00215,E051,2022-08-20,3,84598,0.05
O002585,P0051,C01284,E025,2024-08-27,3,74554,0.11
O002586,P0085,C01103,E040,2024-04-04,2,94603,0.24
O002587,P0051,C01427,E040,2023-07-17,4,43844,0.23
O002588,P0049,C01162,E020,2023-12-07,1,45903,0.09
O002589,P0034,C00643,E052,2023-11-07,1,17502,0.03
O002590,P0018,C01480,E039,2023-11-27,2,10679,0.21
O002591,P0100,C00979,E024,2022-09-10,4,119543,0.17
O002592,P0045,C00233,E005,2023-05-01,1,58375,0.17
O002593,P0008,C00466,E054,2023-09-03,5,101658,0.19
O002594,P0104,C00809,E014,2023-03-08,3,35578,0.1
O002595,P0091,C01327,E009,2022-04-13,5,78925,0.06
O002596,P0048,C01228,E004,2023-01-24,4,4006,0.01
O002597,P0077,C01344,E042,2023-08-10,3,108774,0.03
O002598,P0068,C01189,E017,2022-07-03,1,41445,0.23
O002599,P0049,C01398,E056,2022-10-08,5,83398,0.11
O002600,P0064,C00841,E004,2022-12-01,4,37358,0.04
O002601,P0105,C00637,E021,2023-03-10,3,67229,0.19
O002602,P0044,C01101,E058,2022-01-30,5,62063,0.2
O002603,P0040,C00654,E015,2022-07-16,5,108547,0.15
O002604,P0055,C00268,E016,2024-05-27,3,36828,0.2
O002605,P0113,C00781,E051,2022-05-14,2,103981,0.1
O002606,P0090,C00593,E004,2022-04-22,4,85919,0.08
O002607,P0078,C00711,E015,2024-08-05,1,4200,0.17
O002608,P0087,C00872,E011,2024-05-26,2,18520,0.04
O002609,P0038,C00371,E049,2024-03-28,4,59122,0.24
O002610,P0062,C01422,E043,2023-05-01,3,55590,0.03
O002611,P0041,C01256,E005,2023-02-04,1,16586,0.02
O002612,P0036,C01453,E007,2022-04-05,3,114645,0.13
O002613,P0033,C01093,E052,2023-06-14,4,10860,0.0
O002614,P0116,C01100,E001,2022-04-21,4,80176,0.13
O002615,P0051,C00986,E046,2023-05-22,5,19757,0.05
O002616,P0011,C00355,E037,2023-09-02,3,61207,0.23
O002617,P0115,C00028,E060,2024-04-01,3,61473,0.03
O002618,P0092,C00837,E051,2022-09-27,2,86701,0.2
O002619,P0010,C00302,E047,2022-04-24,2,10008,0.05
O002620,P0033,C00469,E048,2024-02-17,4,47846,0.06
O002621,P0045,C01427,E038,2024-01-18,4,116560,0.19
O002622,P0007,C00945,E036,2022-12-25,2,51299,0.25
O002623,P0066,C00359,E020,2022-05-11,1,91047,0.14
O002624,P0097,C00477,E033,2022-11-29,3,50451,0.2
O002625,P0035,C00097,E003,2023-11-24,4,36353,0.08
O002626,P0048,C00585,E042,2023-04-24,3,99962,0.04
O002627,P0026,C00158,E008,2022-05-24,2,23206,0.23
O002628,P0058,C00585,E050,2023-07-05,5,103315,0.18
O002629,P0063,C01398,E040,2024-01-22,1,62080,0.11
O002630,P0100,C00816,E049,2022-07-31,2,90097,0.07
O002631,P0083,C01390,E048,2022-06-20,4,25245,0.01
O002632,P0112,C01137,E035,2023-01-24,2,110432,0.02
O002633,P0061,C00725,E046,2022-01-13,5,10966,0.2
O002634,P0009,C01243,E051,2023-02-01,2,111357,0.01
O002635,P0043,C01464,E041,2022-07-19,1,53674,0.15
O002636,P0102,C00471,E021,2024-01-07,5,68934,0.21
O002637,P0035,C01279,E058,2022-08-23,3,114118,0.06
O002638,P0040,C00025,E003,2024-05-28,1,70463,0.02
O002639,P0112,C00812,E029,2023-05-01,5,40565,0.13
O002640,P0009,C00871,E023,2022-06-26,3,36305,0.06
O002641,P0086,C00737,E017,2022-09-26,4,10010,0.21
O002642,P0027,C01096,E057,2023-01-06,1,65273,0.15
O002643,P0028,C00923,E046,2024-03-14,5,17044,0.0
O002644,P0088,C01334,E049,2024-07-21,3,34578,0.16
O002645,P0016,C00302,E035,2023-04-13,5,70173,0.17
O002646,P0112,C01104,E048,2023-01-31,5,77435,0.14
O002647,P0076,C01081,E033,2024-03-06,2,118972,0.22
O002648,P0089,C01227,E004,2022-11-10,3,66077,0.14
O002649,P0018,C00982,E007,2022-10-08,4,92263,0.03
O002650,P0049,C00477,E003,2024-04-09,1,115964,0.18
O002651,P0077,C01107,E048,2024-09-13,4,96123,0.06
O002652,P0035,C00271,E058,2022-07-28,5,88026,0.06
O002653,P0058,C00334,E034,2022-08-30,2,77450,0.2
O002654,P0020,C00231,E042,2023-11-07,5,68531,0.01
O002655,P0118,C00322,E057,2023-08-04,2,25597,0.13
O002656,P0066,C00102,E046,2023-08-15,5,30799,0.04
O002657,P0016,C00092,E053,2022-04-30,1,27263,0.06
O002658,P0114,C00005,E002,2022-03-06,5,53585,0.12
O002659,P0049,C00235,E003,2024-07-20,1,69574,0.21
O002660,P0077,C01376,E056,2023-07-26,4,96698,0.1
O002661,P0002,C01122,E006,2024-04-17,3,27818,0.09
O002662,P0102,C00191,E019,2022-03-05,2,75487,0.07
O002663,P0041,C01331,E016,2023-10-19,1,80284,0.13
O002664,P0007,C00989,E018,2023-03-08,5,87084,0.03
O002665,P0041,C00634,E027,2024-06-06,5,44470,0.21
O002666,P0102,C00201,E003,2022-01-04,2,99119,0.19
O002667,P0003,C00937,E054,2024-02-09,4,26904,0.0
O002668,P0105,C00572,E022,2024-09-02,5,52701,0.11
O002669,P0010,C00679,E002,2024-07-13,1,60135,0.11
O002670,P0115,C01369,E025,2023-03-09,3,15062,0.02
O002671,P0116,C01326,E026,2024-07-27,3,42202,0.22
O002672,P0091,C00185,E046,2024-05-10,2,39987,0.0
O002673,P0058,C01110,E021,2022-04-13,4,83493,0.2
O002674,P0118,C01212,E018,2024-03-01,5,64529,0.01
O002675,P0079,C00031,E024,2024-03-02,5,102642,0.05
O002676,P0054,C01123,E013,2022-10-29,5,21458,0.09
O002677,P0093,C01163,E037,2023-09-29,4,23880,0.1
O002678,P0059,C00032,E034,2022-08-28,5,59813,0.14
O002679,P0067,C01302,E037,2022-05-02,4,72355,0.25
O002680,P0085,C01313,E032,2024-03-11,5,12522,0.09
O002681,P0048,C01212,E028,2022-07-04,3,62445,0.21
O002682,P0073,C00931,E058,2023-01-22,1,93860,0.15
O002683,P0017,C00046,E006,2022-05-16,4,118497,0.18
O002684,P0046,C00931,E055,2024-09-13,5,78669,0.14
O002685,P0112,C00383,E025,2022-01-16,3,13310,0.14
O002686,P0001,C01171,E024,2024-08-14,2,12547,0.2
O002687,P0047,C00688,E033,2022-11-18,1,63367,0.12
O002688,P0038,C01447,E006,2023-11-19,2,66999,0.07
O002689,P0078,C00379,E051,2022-03-18,1,74016,0.17
O002690,P0107,C01321,E036,2022-05-29,3,15045,0.15
O002691,P0076,C00825,E009,2023-03-23,3,26203,0.04
O002692,P0078,C00978,E022,2023-06-09,5,12758,0.11
O002693,P0104,C01449,E057,2024-07-24,3,97503,0.18
O002694,P0035,C00271,E007,2024-04-23,5,48431,0.17
O002695,P0048,C00996,E054,2024-05-05,1,44806,0.11
O002696,P0065,C00259,E001,2024-05-15,5,21551,0.03
O002697,P0112,C00752,E032,2024-04-30,1,96101,0.14
O002698,P0094,C00102,E005,2023-10-10,4,31777,0.23
O002699,P0116,C00701,E027,2022-10-09,1,63208,0.04
O002700,P0106,C00279,E018,2024-05-17,4,26281,0.13
O002701,P0118,C01147,E040,2022-12-02,3,3662,0.01
O002702,P0063,C01066,E042,2024-08-26,5,26955,0.04
O002703,P0034,C01469,E029,2022-09-04,1,20858,0.25
O002704,P0010,C00798,E060,2023-07-10,3,3818,0.12
O002705,P0008,C00720,E036,2023-10-19,1,14988,0.03
O002706,P0048,C00003,E040,2022-07-02,4,119117,0.2
O002707,P0105,C01346,E006,2022-11-19,2,59020,0.02
O002708,P0113,C00090,E048,2023-01-07,2,110078,0.22
O002709,P0057,C00110,E053,2023-08-07,2,29163,0.01
O002710,P0060,C00146,E052,2023-03-17,5,44144,0.17
O002711,P0001,C00991,E017,2024-07-16,1,117983,0.13
O002712,P0101,C00640,E036,2023-12-30,3,94635,0.07
O002713,P0104,C01323,E010,2024-03-27,5,71406,0.12
O002714,P0076,C01138,E037,2022-08-07,4,48169,0.03
O002715,P0033,C00572,E031,2024-02-24,1,57187,0.21
O002716,P0012,C01279,E051,2024-01-09,5,21514,0.24
O002717,P0026,C00637,E052,2023-07-06,1,30946,0.23
O002718,P0093,C00145,E003,2022-09-22,3,8951,0.04
O002719,P0100,C01150,E043,2023-09-18,4,32069,0.17
O002720,P0009,C00960,E058,2022-10-31,2,118559,0.2
O002721,P0094,C00738,E029,2022-09-20,5,103131,0.22
O002722,P0031,C00691,E056,2024-07-29,2,58138,0.13
O002723,P0052,C00560,E035,2023-03-22,1,100692,0.11
O002724,P0025,C01205,E036,2022-08-13,3,119784,0.07
O002725,P0070,C01031,E013,2023-07-15,3,26183,0.08
O002726,P0030,C00784,E059,2024-03-27,3,56201,0.23
O002727,P0070,C00098,E022,2022-12-09,1,61394,0.2
O002728,P0119,C00567,E046,2022-02-21,4,50199,0.11
O002729,P0043,C00722,E006,2023-01-08,4,23900,0.05
O002730,P0024,C01494,E053,2022-01-10,5,7458,0.14
O002731,P0043,C00665,E007,2022-02-13,4,85436,0.17
O002732,P0094,C00057,E043,2023-09-07,1,119586,0.06
O002733,P0011,C00206,E030,2024-03-08,5,53842,0.02
O002734,P0088,C00040,E010,2022-12-03,3,95295,0.24
O002735,P0088,C00797,E004,2023-12-05,2,25045,0.16
O002736,P0052,C01469,E040,2023-01-15,2,44304,0.2
O002737,P0120,C00549,E045,2024-08-21,1,92468,0.04
O002738,P0001,C00170,E043,2022-05-19,2,60375,0.23
O002739,P0101,C01159,E023,2024-06-11,1,4386,0.04
O002740,P0054,C01433,E059,2022-02-21,1,44878,0.03
O002741,P0028,C01474,E060,2022-07-07,3,107588,0.16
O002742,P0088,C01205,E017,2023-03-27,5,47536,0.01
O002743,P0037,C00090,E054,2023-05-20,1,103268,0.11
O002744,P0025,C00265,E030,2023-09-02,5,9490,0.23
O002745,P0091,C01209,E044,2023-01-10,1,33225,0.17
O002746,P0107,C00135,E004,2022-01-10,4,40728,0.24
O002747,P0080,C00443,E020,2024-03-02,1,29642,0.17
O002748,P0075,C00243,E001,2022-10-12,3,19522,0.23
O002749,P0113,C00440,E028,2022-02-16,5,83160,0.17
O002750,P0098,C00583,E005,2022-03-15,5,42307,0.16
O002751,P0117,C00193,E015,2023-11-01,3,118408,0.15
O002752,P0115,C00357,E035,2023-01-03,3,102610,0.19
O002753,P0117,C00766,E044,2023-08-04,3,22203,0.01
O002754,P0050,C00145,E003,2022-03-02,4,66818,0.14
O002755,P0074,C00027,E042,2022-01-20,4,77867,0.11
O002756,P0117,C01122,E004,2022-03-17,5,53706,0.18
O002757,P0062,C00539,E003,2024-03-07,2,65781,0.13
O002758,P0089,C01394,E009,2024-01-04,2,89797,0.05
O002759,P0109,C00592,E020,2023-08-18,3,115969,0.06
O002760,P0001,C00805,E032,2023-04-15,4,102452,0.21
O002761,P0021,C00685,E021,2022-01-09,2,24060,0.16
O002762,P0107,C00023,E005,2023-05-21,2,52739,0.08
O002763,P0017,C00802,E012,2022-10-20,1,63211,0.13
O002764,P0024,C01193,E004,2023-10-05,2,89703,0.24
O002765,P0090,C00307,E015,2024-03-19,2,43332,0.08
O002766,P0013,C00143,E001,2024-01-25,1,77883,0.01
O002767,P0115,C00864,E054,2023-11-25,1,49683,0.06
O002768,P0082,C01108,E036,2024-07-24,4,69903,0.06
O002769,P0002,C00311,E057,2024-07-13,1,14584,0.1
O002770,P0057,C00451,E051,2022-05-20,5,3851,0.07
O002771,P0087,C00686,E060,2024-07-22,4,46788,0.19
O002772,P0073,C01140,E051,2023-07-11,4,45372,0.21
O002773,P0111,C00382,E006,2022-06-25,5,99593,0.15
O002774,P0055,C00639,E011,2023-02-09,1,33270,0.24
O002775,P0031,C00859,E043,2024-04-03,2,107508,0.0
O002776,P0089,C00290,E030,2023-01-14,3,71244,0.05
O002777,P0033,C00947,E030,2024-06-30,1,94082,0.15
O002778,P0001,C00912,E008,2022-04-04,3,113343,0.04
O002779,P0092,C01128,E001,2022-07-05,2,59550,0.18
O002780,P0022,C00203,E042,2024-03-25,5,98100,0.17
O002781,P0009,C00723,E059,2024-07-21,5,105980,0.03
O002782,P0074,C01002,E047,2022-01-05,3,77126,0.02
O002783,P0014,C00230,E033,2023-03-24,2,73193,0.09
O002784,P0071,C01128,E006,2024-01-18,5,118438,0.08
O002785,P0096,C00950,E045,2024-09-23,4,24951,0.18
O002786,P0013,C00782,E036,2023-06-14,1,95907,0.01
O002787,P0099,C00696,E059,2022-08-31,4,73120,0.19
O002788,P0090,C01237,E055,2022-08-10,1,74760,0.24
O002789,P0078,C00317,E033,2024-07-19,5,65861,0.22
O002790,P0103,C01043,E018,2022-12-06,3,116538,0.01
O002791,P0013,C01053,E009,2022-06-22,4,24300,0.0
O002792,P0023,C01129,E014,2023-09-22,3,73340,0.03
O002793,P0119,C00469,E009,2023-11-10,2,10754,0.06
O002794,P0036,C00571,E032,2022-10-13,2,98832,0.03
O002795,P0096,C01075,E048,2022-04-23,1,58241,0.24
O002796,P0047,C01183,E039,2023-12-29,2,94894,0.0
O002797,P0017,C01285,E048,2022-01-14,2,7733,0.16
O002798,P0007,C00568,E060,2024-01-02,2,31707,0.21
O002799,P0017,C01469,E029,2023-05-25,3,114474,0.23
O002800,P0090,C00212,E016,2023-01-17,2,8430,0.22
O002801,P0098,C00268,E033,2022-04-06,4,46970,0.22
O002802,P0053,C00520,E026,2022-07-21,1,92414,0.25
O002803,P0008,C00706,E046,2024-03-23,5,33252,0.23
O002804,P0057,C00936,E030,2022-12-31,4,79619,0.02
O002805,P0069,C00460,E009,2024-02-26,1,92625,0.01
O002806,P0021,C01226,E006,2023-03-02,1,64561,0.07
O002807,P0111,C01246,E003,2024-05-31,2,79289,0.19
O002808,P0068,C00447,E008,2024-08-24,1,37559,0.06
O002809,P0095,C01109,E053,2022-10-10,1,84276,0.1
O002810,P0021,C00309,E037,2022-03-25,2,18534,0.1
O002811,P0002,C01027,E004,2023-01-11,4,76030,0.22
O002812,P0108,C00856,E054,2024-09-19,4,63359,0.24
O002813,P0113,C00084,E025,2022-08-28,4,23050,0.02
O002814,P0066,C00807,E024,2023-01-06,1,42740,0.15
O002815,P0100,C00522,E020,2023-11-03,1,60799,0.24
O002816,P0051,C00403,E044,2022-11-10,5,103952,0.05
O002817,P0029,C01163,E027,2022-12-19,1,42623,0.16
O002818,P0049,C00343,E030,2022-07-14,2,113953,0.04
O002819,P0018,C00889,E057,2024-05-04,1,14594,0.07
O002820,P0019,C00524,E014,2024-03-15,4,90223,0.03
O002821,P0107,C00704,E042,2023-07-23,3,37937,0.17
O002822,P0013,C01391,E033,2024-05-20,5,86392,0.22
O002823,P0006,C01094,E048,2023-05-20,5,93078,0.15
O002824,P0095,C01276,E060,2023-02-22,2,86816,0.06
O002825,P0040,C01457,E006,2023-11-05,5,77828,0.17
O002826,P0034,C00452,E013,2023-07-28,3,108512,0.06
O002827,P0018,C01475,E019,2024-08-27,4,27465,0.22
O002828,P0086,C00118,E024,2023-06-29,2,32479,0.06
O002829,P0026,C00072,E052,2023-12-08,2,13164,0.02
O002830,P0107,C00750,E055,2023-11-16,5,68471,0.1
O002831,P0048,C01473,E018,2023-01-14,4,105021,0.18
O002832,P0118,C01413,E037,2023-11-23,3,68454,0.08
O002833,P0059,C00823,E038,2023-12-31,3,97600,0.19
O002834,P0116,C01302,E022,2024-08-27,2,50250,0.24
O002835,P0056,C00760,E037,2023-04-29,3,54514,0.1
O002836,P0094,C01218,E050,2023-05-30,4,108761,0.02
O002837,P0027,C00575,E009,2022-03-22,2,47991,0.07
O002838,P0003,C01097,E045,2024-07-19,1,78063,0.08
O002839,P0108,C01267,E059,2024-08-20,3,69590,0.02
O002840,P0044,C00380,E049,2023-02-13,5,21690,0.08
O002841,P0048,C01180,E025,2023-02-11,3,113656,0.11
O002842,P0015,C00491,E001,2023-04-10,3,20918,0.06
O002843,P0100,C01470,E038,2022-05-02,3,26801,0.1
O002844,P0120,C00586,E004,2023-11-15,3,88283,0.14
O002845,P0026,C00508,E051,2024-07-07,2,57454,0.2
O002846,P0039,C00649,E057,2022-11-13,2,97161,0.2
O002847,P0058,C01161,E027,2022-08-14,4,32622,0.03
O002848,P0117,C01395,E058,2022-01-19,1,73013,0.16
O002849,P0094,C00250,E032,2024-08-20,5,110734,0.09
O002850,P0022,C00291,E060,2022-05-04,1,51281,0.18
O002851,P0058,C00190,E059,2024-08-12,5,39811,0.08
O002852,P0027,C00743,E053,2024-09-19,3,99878,0.22
O002853,P0056,C01036,E052,2023-04-17,3,38003,0.21
O002854,P0084,C01391,E032,2022-02-19,1,68171,0.05
O002855,P0021,C01328,E060,2024-04-15,1,93636,0.13
O002856,P0102,C00700,E057,2024-01-30,2,32171,0.23
O002857,P0060,C00928,E009,2023-08-15,4,55468,0.17
O002858,P0053,C00386,E013,2023-04-25,1,17611,0.07
O002859,P0008,C01323,E053,2022-02-17,3,109861,0.04
O002860,P0057,C01100,E005,2022-01-26,3,45661,0.16
O002861,P0085,C00094,E003,2022-01-26,2,66418,0.21
O002862,P0023,C01494,E009,2022-03-09,3,27419,0.08
O002863,P0085,C00400,E008,2023-03-12,1,82195,0.08
O002864,P0074,C01418,E051,2022-05-07,2,103016,0.1
O002865,P0104,C01286,E045,2022-03-30,4,24558,0.23
O002866,P0026,C00250,E013,2023-01-23,5,48332,0.09
O002867,P0020,C01062,E050,2023-02-05,2,97482,0.01
O002868,P0083,C00382,E037,2024-01-14,4,105772,0.06
O002869,P0017,C01473,E024,2024-09-16,5,49169,0.21
O002870,P0111,C01351,E044,2022-08-07,2,22445,0.04
O002871,P0082,C01420,E050,2024-04-14,4,32732,0.17
O002872,P0025,C01070,E039,2023-09-15,2,3186,0.07
O002873,P0110,C00971,E045,2023-12-12,2,105479,0.09
O002874,P0017,C00465,E028,2023-03-14,1,69489,0.09
O002875,P0005,C00962,E026,2022-04-04,1,75250,0.24
O002876,P0006,C01048,E012,2023-02-03,5,68252,0.2
O002877,P0016,C01036,E052,2022-06-12,2,52955,0.01
O002878,P0002,C01007,E008,2022-06-09,4,16077,0.09
O002879,P0109,C01134,E015,2024-07-03,5,91836,0.14
O002880,P0024,C01447,E006,2024-09-13,4,90322,0.2
O002881,P0081,C00891,E060,2023-12-26,3,73009,0.21
O002882,P0100,C00825,E031,2022-07-25,3,61014,0.19
O002883,P0017,C00298,E014,2024-09-20,2,93551,0.25
O002884,P0019,C00331,E059,2023-12-31,5,5213,0.16
O002885,P0097,C01245,E019,2022-09-17,2,48364,0.14
O002886,P0086,C01160,E010,2024-01-05,2,26414,0.18
O002887,P0046,C00830,E004,2023-01-22,2,110617,0.22
O002888,P0044,C00433,E024,2023-11-03,1,54067,0.06
O002889,P0115,C01302,E051,2024-01-10,4,116310,0.2
O002890,P0009,C01327,E008,2023-06-29,1,38593,0.1
O002891,P0102,C01008,E018,2022-04-18,2,3827,0.12
O002892,P0041,C00470,E055,2023-07-27,3,104209,0.03
O002893,P0072,C00664,E010,2022-01-14,1,31803,0.19
O002894,P0023,C00822,E043,2022-02-28,5,105831,0.07
O002895,P0052,C00470,E037,2024-04-28,4,89094,0.09
O002896,P0009,C00643,E047,2022-10-11,4,8902,0.09
O002897,P0033,C01165,E005,2024-03-29,2,85078,0.16
O002898,P0048,C00178,E028,2024-01-08,3,12439,0.02
O002899,P0099,C01379,E022,2022-12-04,4,38601,0.0
O002900,P0120,C01374,E006,2023-08-14,4,80650,0.25
O002901,P0076,C00658,E029,2023-07-15,4,49891,0.2
O002902,P0008,C00978,E052,2022-01-01,2,5380,0.06
O002903,P0056,C00325,E043,2022-01-16,1,84625,0.22
O002904,P0064,C00197,E009,2024-01-17,1,22617,0.08
O002905,P0026,C01171,E016,2024-02-09,4,84304,0.1
O002906,P0069,C01161,E042,2023-04-10,4,7762,0.14
O002907,P0067,C00972,E014,2022-03-17,2,58884,0.12
O002908,P0062,C00474,E006,2024-03-28,5,103989,0.05
O002909,P0057,C01336,E025,2023-11-23,1,63343,0.24
O002910,P0090,C01182,E034,2023-07-02,5,65279,0.16
O002911,P0054,C00722,E016,2024-05-10,2,85701,0.17
O002912,P0116,C01431,E045,2022-11-13,2,18111,0.15
O002913,P0081,C00783,E022,2022-11-13,2,7047,0.24
O002914,P0087,C01485,E051,2023-08-16,3,26814,0.06
O002915,P0019,C00094,E011,2022-05-04,5,12077,0.09
O002916,P0004,C00715,E032,2024-04-06,4,38689,0.25
O002917,P0073,C01311,E030,2024-03-29,3,65906,0.0
O002918,P0007,C00003,E009,2023-03-07,5,63852,0.1
O002919,P0040,C01116,E043,2024-02-20,4,68065,0.1
O002920,P0074,C00918,E038,2023-04-06,3,118974,0.24
O002921,P0054,C00413,E025,2024-06-30,3,58919,0.17
O002922,P0005,C00527,E055,2022-12-05,1,6021,0.1
O002923,P0046,C00645,E045,2022-08-14,4,29106,0.01
O002924,P0095,C00791,E018,2023-08-02,4,83800,0.05
O002925,P0060,C00904,E006,2022-04-23,5,88206,0.09
O002926,P0073,C01426,E025,2022-08-17,3,29986,0.01
O002927,P0048,C01216,E030,2024-01-07,1,26494,0.09
O002928,P0015,C00331,E034,2022-06-14,4,57201,0.17
O002929,P0055,C00614,E016,2022-03-22,3,83488,0.07
O002930,P0068,C01272,E055,2023-07-28,5,103067,0.08
